0.0;1.8;0.1
0.0;9.6;0.2
2.0;15.0;0.3
3.0;19.0;0.3
4.0;19.4;0.3
5.0;19.2;0.3
6.0;19.6;0.3
8.0;21.8;0.3
10.0;23.7;0.3
11.0;23.7;0.3
12.0;23.1;0.3
14.0;23.6;0.3
15.0;23.9;0.3
17.0;24.8;0.3
18.0;24.2;0.3
19.0;24.3;0.4
20.0;24.0;0.4
21.0;24.2;0.4
23.0;24.2;0.4
25.0;25.4;0.4
26.0;25.6;0.4
27.0;25.2;0.5
29.0;25.4;0.4
30.0;25.1;0.4
31.0;25.0;0.4
32.0;25.1;0.4
33.0;25.1;0.4
35.0;25.3;0.4
36.0;25.5;0.4
37.0;25.2;0.4
39.0;25.2;0.4
41.0;25.7;0.4
42.0;25.6;0.4
43.0;25.8;0.4
45.0;25.7;0.4
45.0;25.5;0.4
47.0;25.8;0.5
49.0;25.9;0.5
51.0;26.6;0.5
53.0;26.5;0.5
54.0;26.5;0.5
55.0;26.4;0.5
57.0;26.4;0.5
58.0;26.6;0.5
60.0;26.5;0.5
61.0;26.4;0.5
62.0;26.4;0.5
64.0;26.6;0.5
65.0;26.4;0.6
66.0;26.3;0.6
67.0;26.3;0.6
68.0;26.3;0.6
70.0;26.3;0.6
71.0;26.3;0.6
72.0;26.1;0.6
73.0;26.2;0.6
75.0;26.2;0.6
76.0;26.4;0.6
79.0;26.9;0.6
81.0;26.9;0.6
82.0;27.0;0.6
84.0;27.0;0.6
85.0;27.0;0.6
87.0;27.1;0.6
88.0;27.0;0.6
89.0;27.0;0.6
90.0;27.0;0.6
92.0;27.0;0.6
94.0;27.2;0.6
95.0;27.2;0.6
97.0;27.4;0.6
100.0;27.7;0.6
102.0;27.9;0.6
103.0;28.0;0.6
105.0;28.1;0.6
108.0;28.4;0.6
109.0;28.4;0.6
111.0;28.5;0.6
113.0;28.6;0.6
117.0;29.1;0.6
119.0;29.4;0.6
122.0;29.6;0.6
123.0;29.7;0.6
127.0;30.1;0.6
130.0;30.5;0.6
132.0;30.5;0.6
134.0;30.7;0.6
136.0;30.7;0.6
137.0;30.7;0.6
139.0;30.8;0.6
140.0;30.8;0.6
142.0;30.8;0.6
144.0;30.9;0.7
146.0;31.0;0.7
148.0;31.0;0.6
150.0;31.1;0.6
153.0;31.4;0.6
155.0;31.5;0.6
158.0;31.7;0.6
161.0;32.0;0.6
162.0;32.1;0.6
165.0;32.2;0.6
166.0;32.2;0.6
169.0;32.3;0.6
170.0;32.4;0.6
172.0;32.4;0.6
175.0;32.6;0.6
177.0;32.6;0.6
179.0;32.7;0.6
180.0;32.7;0.6
182.0;32.7;0.6
184.0;32.8;0.6
188.0;33.1;0.6
192.0;33.6;0.6
196.0;34.0;0.6
200.0;34.3;0.6
203.0;34.6;0.6
205.0;34.6;0.6
207.0;34.7;0.6
210.0;34.9;0.6
212.0;35.0;0.6
214.0;34.9;0.6
216.0;35.0;0.6
218.0;35.0;0.6
220.0;35.1;0.6
222.0;35.2;0.6
225.0;35.3;0.6
227.0;35.3;0.6
229.0;35.4;0.6
231.0;35.4;0.6
234.0;35.6;0.6
236.0;35.6;0.6
238.0;35.7;0.6
240.0;35.7;0.6
243.0;35.8;0.6
245.0;35.9;0.6
247.0;35.9;0.6
249.0;36.0;0.6
252.0;36.1;0.6
255.0;36.2;0.6
257.0;36.3;0.6
260.0;36.4;0.6
262.0;36.5;0.6
265.0;36.6;0.6
268.0;36.8;0.6
270.0;36.8;0.6
272.0;36.9;0.6
275.0;36.9;0.6
279.0;37.3;0.6
281.0;37.3;0.6
284.0;37.5;0.6
287.0;37.5;0.6
289.0;37.6;0.6
291.0;37.7;0.7
294.0;37.7;0.7
296.0;37.8;0.7
299.0;37.9;0.7
301.0;38.0;0.7
304.0;38.1;0.7
306.0;38.1;0.7
309.0;38.2;0.6
311.0;38.2;0.6
314.0;38.3;0.6
316.0;38.3;0.6
319.0;38.4;0.6
321.0;38.4;0.7
324.0;38.6;0.7
326.0;38.6;0.7
329.0;38.7;0.7
331.0;38.7;0.7
334.0;38.8;0.6
336.0;38.9;0.7
339.0;39.0;0.7
341.0;39.0;0.7
344.0;39.1;0.7
347.0;39.2;0.6
349.0;39.3;0.6
352.0;39.3;0.6
355.0;39.5;0.6
358.0;39.6;0.6
360.0;39.6;0.6
365.0;39.9;0.7
368.0;40.0;0.7
371.0;40.1;0.7
374.0;40.2;0.7
376.0;40.3;0.8
379.0;40.3;0.8
383.0;40.5;0.8
387.0;40.7;0.7
389.0;40.8;0.7
393.0;40.9;0.8
395.0;40.9;0.8
398.0;41.0;0.8
401.0;41.1;0.8
403.0;41.1;0.8
407.0;41.3;0.8
410.0;41.4;0.8
414.0;41.5;0.8
417.0;41.6;0.7
420.0;41.7;0.8
422.0;41.7;0.8
426.0;41.9;0.8
428.0;41.9;0.8
432.0;42.1;0.7
435.0;42.2;0.8
439.0;42.3;0.8
441.0;42.4;0.8
445.0;42.5;0.8
447.0;42.6;0.8
451.0;42.7;0.8
454.0;42.8;0.8
458.0;42.9;0.6
461.0;43.0;0.6
464.0;43.1;0.8
467.0;43.2;0.8
470.0;43.3;0.8
473.0;43.3;0.8
476.0;43.4;0.8
480.0;43.6;0.8
484.0;43.7;0.6
489.0;43.9;0.9
493.0;44.1;1.0
497.0;44.3;1.0
500.0;44.4;1.0
504.0;44.5;1.0
508.0;44.7;1.0
512.0;44.8;1.0
516.0;44.9;1.0
520.0;45.1;1.0
524.0;45.3;1.1
527.0;45.3;1.1
532.0;45.5;1.0
535.0;45.6;1.0
539.0;45.8;1.0
543.0;45.9;1.0
547.0;46.0;0.9
551.0;46.2;0.9
555.0;46.3;1.0
559.0;46.5;1.0
563.0;46.6;1.0
567.0;46.7;1.0
571.0;46.8;1.0
575.0;47.0;1.0
579.0;47.1;0.9
582.0;47.2;1.0
586.0;47.3;0.9
590.0;47.4;0.9
594.0;47.6;1.0
598.0;47.7;1.0
602.0;47.8;1.0
606.0;47.9;1.0
610.0;48.0;1.0
614.0;48.2;1.0
618.0;48.3;1.0
622.0;48.4;0.9
625.0;48.5;1.0
629.0;48.6;1.0
632.0;48.6;0.9
636.0;48.8;1.0
640.0;48.9;1.0
643.0;48.9;1.0
645.0;48.9;1.0
648.0;48.9;1.0
651.0;49.0;1.0
654.0;49.0;1.0
659.0;49.1;1.0
662.0;49.2;0.9
664.0;49.2;0.9
668.0;49.3;0.9
671.0;49.3;0.9
674.0;49.3;0.9
676.0;49.4;1.0
679.0;49.4;1.0
682.0;49.4;0.9
687.0;49.6;0.9
692.0;49.8;1.0
695.0;49.8;0.9
697.0;49.8;0.9
700.0;49.8;0.9
704.0;49.9;0.9
706.0;49.9;0.9
